Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Campo Grande;AL;2023;03;4.67;0;0;ITR;ITR;
Campo Grande;AL;2023;03;116829.66;25753.58;0;FPM;FUNDEB;
Campo Grande;AL;2023;03;131.71;26.47;0;IPI-EXP;FUNDEB;
Campo Grande;AL;2023;03;100.84;10.47;0;ITR;FUNDEB;
Campo Grande;AL;2023;03;14093.92;6888.31;0;IPVA;FUNDEB;
Campo Grande;AL;2023;03;656.78;763.46;0;ITCMD;FUNDEB;
Campo Grande;AL;2023;03;36181.84;258023.99;0;ICMS;FUNDEB;
Campo Grande;AL;2023;03;114684.75;25280.5;0;DEDU;FUNDEB;
Campo Grande;AL;2023;03;209686.31;46159.31;0;FPE;FUNDEB;
Canapi;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Canapi;AL;2023;03;0;4;0;ITR;ITR;
Canapi;AL;2023;03;232665.92;51288.17;0;FPM;FUNDEB;
Canapi;AL;2023;03;262.29;52.72;0;IPI-EXP;FUNDEB;
Canapi;AL;2023;03;200.81;20.84;0;ITR;FUNDEB;
Canapi;AL;2023;03;28068.04;13718.04;0;IPVA;FUNDEB;
Canapi;AL;2023;03;1307.98;1520.42;0;ITCMD;FUNDEB;
Canapi;AL;2023;03;72056.03;513853.99;0;ICMS;FUNDEB;
Canapi;AL;2023;03;229367.19;50562.01;0;DEDU;FUNDEB;
Canapi;AL;2023;03;417589.64;91926.12;0;FPE;FUNDEB;
Capela;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Capela;AL;2023;03;0;17.81;0;ITR;ITR;
Capela;AL;2023;03;137696.33;30353.37;0;FPM;FUNDEB;
Capela;AL;2023;03;155.23;31.2;0;IPI-EXP;FUNDEB;
Capela;AL;2023;03;118.85;12.34;0;ITR;FUNDEB;
Capela;AL;2023;03;16611.22;8118.61;0;IPVA;FUNDEB;
Capela;AL;2023;03;774.09;899.82;0;ITCMD;FUNDEB;
Capela;AL;2023;03;42644.2;304109.04;0;ICMS;FUNDEB;
Capela;AL;2023;03;229367.19;50565.46;0;DEDU;FUNDEB;
Capela;AL;2023;03;247137.88;54403.71;0;FPE;FUNDEB;
Carneiros;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Carneiros;AL;2023;03;94050.64;20732.24;0;FPM;FUNDEB;
Carneiros;AL;2023;03;106.03;21.31;0;IPI-EXP;FUNDEB;
Carneiros;AL;2023;03;81.17;8.43;0;ITR;FUNDEB;
Carneiros;AL;2023;03;11345.96;5545.25;0;IPVA;FUNDEB;
Carneiros;AL;2023;03;528.73;614.6;0;ITCMD;FUNDEB;
Carneiros;AL;2023;03;29127.23;207715.41;0;ICMS;FUNDEB;
Carneiros;AL;2023;03;114683.59;25280.5;0;DEDU;FUNDEB;
Carneiros;AL;2023;03;168802.43;37159.33;0;FPE;FUNDEB;
Chã Preta;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Chã Preta;AL;2023;03;0;35.34;0;ITR;ITR;
Chã Preta;AL;2023;03;53503.63;11794.18;0;FPM;FUNDEB;
Chã Preta;AL;2023;03;60.32;12.12;0;IPI-EXP;FUNDEB;
Chã Preta;AL;2023;03;46.18;4.79;0;ITR;FUNDEB;
Chã Preta;AL;2023;03;6454.5;3154.59;0;IPVA;FUNDEB;
Chã Preta;AL;2023;03;300.79;349.63;0;ITCMD;FUNDEB;
Chã Preta;AL;2023;03;16569.95;118165.37;0;ICMS;FUNDEB;
Chã Preta;AL;2023;03;114683.59;25289.33;0;DEDU;FUNDEB;
Chã Preta;AL;2023;03;96028.52;21139.24;0;FPE;FUNDEB;
Coité do Nóia;AL;2023;03;611645.88;134829.41;0;FPM;FPM;
Coité do Nóia;AL;2023;03;63.47;0;0;ITR;ITR;
Coité do Nóia;AL;2023;03;89467.75;19722.01;0;FPM;FUNDEB;
Coité do Nóia;AL;2023;03;100.86;20.27;0;IPI-EXP;FUNDEB;
Coité do Nóia;AL;2023;03;77.22;8.01;0;ITR;FUNDEB;
Coité do Nóia;AL;2023;03;10793.1;5275.04;0;IPVA;FUNDEB;
Coité do Nóia;AL;2023;03;502.96;584.65;0;ITCMD;FUNDEB;
Coité do Nóia;AL;2023;03;27707.94;197593.88;0;ICMS;FUNDEB;
Coité do Nóia;AL;2023;03;152927.32;33707.34;0;DEDU;FUNDEB;
Coité do Nóia;AL;2023;03;160577.05;35348.64;0;FPE;FUNDEB;
Colônia Leopoldina;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Colônia Leopoldina;AL;2023;03;154513.21;34060.42;0;FPM;FUNDEB;
Colônia Leopoldina;AL;2023;03;174.19;35.01;0;IPI-EXP;FUNDEB;
Colônia Leopoldina;AL;2023;03;133.36;13.84;0;ITR;FUNDEB;
Colônia Leopoldina;AL;2023;03;18639.94;9110.14;0;IPVA;FUNDEB;
Colônia Leopoldina;AL;2023;03;868.63;1009.71;0;ITCMD;FUNDEB;
Colônia Leopoldina;AL;2023;03;47852.34;341249.93;0;ICMS;FUNDEB;
Colônia Leopoldina;AL;2023;03;229367.19;50561.01;0;DEDU;FUNDEB;
Colônia Leopoldina;AL;2023;03;277320.88;61048.04;0;FPE;FUNDEB;
Coqueiro Seco;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Coqueiro Seco;AL;2023;03;47670.09;10508.25;0;FPM;FUNDEB;
Coqueiro Seco;AL;2023;03;53.74;10.8;0;IPI-EXP;FUNDEB;
Coqueiro Seco;AL;2023;03;41.14;4.27;0;ITR;FUNDEB;
Coqueiro Seco;AL;2023;03;5750.76;2810.64;0;IPVA;FUNDEB;
Coqueiro Seco;AL;2023;03;267.99;311.51;0;ITCMD;FUNDEB;
Coqueiro Seco;AL;2023;03;14763.31;105281.74;0;ICMS;FUNDEB;
Coqueiro Seco;AL;2023;03;114683.59;25280.5;0;DEDU;FUNDEB;
Coqueiro Seco;AL;2023;03;85558.48;18834.42;0;FPE;FUNDEB;
Coruripe;AL;2023;03;1682026.16;370780.86;0;FPM;FPM;
Coruripe;AL;2023;03;23100.48;16.63;0;ITR;ITR;
Coruripe;AL;2023;03;500321.15;110289.3;0;FPM;FUNDEB;
Coruripe;AL;2023;03;564.03;113.37;0;IPI-EXP;FUNDEB;
Coruripe;AL;2023;03;431.83;44.82;0;ITR;FUNDEB;
Coruripe;AL;2023;03;60357.06;29499.07;0;IPVA;FUNDEB;
Coruripe;AL;2023;03;2812.66;3269.49;0;ITCMD;FUNDEB;
Coruripe;AL;2023;03;154948.18;1104983.61;0;ICMS;FUNDEB;
Coruripe;AL;2023;03;426281.63;92699.35;0;DEDU;FUNDEB;
Coruripe;AL;2023;03;897978.25;197676.49;0;FPE;FUNDEB;
Coruripe;AL;2023;03;0;1648.7;0;ANP;Royalties;
Craíbas;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Craíbas;AL;2023;03;0;48.64;0;ITR;ITR;
Craíbas;AL;2023;03;243395.41;53653.35;0;FPM;FUNDEB;
Craíbas;AL;2023;03;274.39;55.15;0;IPI-EXP;FUNDEB;
Craíbas;AL;2023;03;210.07;21.8;0;ITR;FUNDEB;
Craíbas;AL;2023;03;29362.4;14350.66;0;IPVA;FUNDEB;
Craíbas;AL;2023;03;1368.29;1590.54;0;ITCMD;FUNDEB;
Craíbas;AL;2023;03;75378.93;537550.6;0;ICMS;FUNDEB;
Craíbas;AL;2023;03;267595.06;59000;0;DEDU;FUNDEB;
Craíbas;AL;2023;03;436846.98;96165.33;0;FPE;FUNDEB;
Craíbas;AL;2023;03;3325821.14;0;0;CFEM;Royalties;
Delmiro Gouveia;AL;2023;03;1682026.16;370780.86;0;FPM;FPM;
Delmiro Gouveia;AL;2023;03;61.77;0;0;ITR;ITR;
Delmiro Gouveia;AL;2023;03;358189.17;78958.14;0;FPM;FUNDEB;
Delmiro Gouveia;AL;2023;03;403.8;81.17;0;IPI-EXP;FUNDEB;
Delmiro Gouveia;AL;2023;03;309.15;32.09;0;ITR;FUNDEB;
Delmiro Gouveia;AL;2023;03;43210.74;21118.93;0;IPVA;FUNDEB;
Delmiro Gouveia;AL;2023;03;2013.64;2340.69;0;ITCMD;FUNDEB;
Delmiro Gouveia;AL;2023;03;110930.28;791078.21;0;ICMS;FUNDEB;
Delmiro Gouveia;AL;2023;03;420521.96;92695.2;0;DEDU;FUNDEB;
Delmiro Gouveia;AL;2023;03;642879.25;141520.25;0;FPE;FUNDEB;
Delmiro Gouveia;AL;2023;03;916.68;0;0;CFEM;Royalties;
Delmiro Gouveia;AL;2023;03;1230162.67;0;0;CFH;Royalties;
Dois Riachos;AL;2023;03;611645.88;134829.41;0;FPM;FPM;
Dois Riachos;AL;2023;03;0.92;55.88;0;ITR;ITR;
Dois Riachos;AL;2023;03;121024.99;26678.39;0;FPM;FUNDEB;
Dois Riachos;AL;2023;03;136.44;27.42;0;IPI-EXP;FUNDEB;
Dois Riachos;AL;2023;03;104.46;10.84;0;ITR;FUNDEB;
Dois Riachos;AL;2023;03;14600.06;7135.67;0;IPVA;FUNDEB;
Dois Riachos;AL;2023;03;680.37;790.87;0;ITCMD;FUNDEB;
Dois Riachos;AL;2023;03;37481.14;267289.59;0;ICMS;FUNDEB;
Dois Riachos;AL;2023;03;152911.68;33721.31;0;DEDU;FUNDEB;
Dois Riachos;AL;2023;03;217216.11;47816.88;0;FPE;FUNDEB;
Estrela de Alagoas;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Estrela de Alagoas;AL;2023;03;5.01;40.19;0;ITR;ITR;
Estrela de Alagoas;AL;2023;03;128660.87;28361.62;0;FPM;FUNDEB;
Estrela de Alagoas;AL;2023;03;145.04;29.15;0;IPI-EXP;FUNDEB;
Estrela de Alagoas;AL;2023;03;111.05;11.53;0;ITR;FUNDEB;
Estrela de Alagoas;AL;2023;03;15521.22;7585.88;0;IPVA;FUNDEB;
Estrela de Alagoas;AL;2023;03;723.29;840.77;0;ITCMD;FUNDEB;
Estrela de Alagoas;AL;2023;03;39845.95;284153.8;0;ICMS;FUNDEB;
Estrela de Alagoas;AL;2023;03;229368.44;50571.05;0;DEDU;FUNDEB;
Estrela de Alagoas;AL;2023;03;230921.02;50833.81;0;FPE;FUNDEB;
Feira Grande;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Feira Grande;AL;2023;03;0;107.96;0;ITR;ITR;
Feira Grande;AL;2023;03;190976.58;42098.3;0;FPM;FUNDEB;
Feira Grande;AL;2023;03;215.3;43.28;0;IPI-EXP;FUNDEB;
Feira Grande;AL;2023;03;164.83;17.11;0;ITR;FUNDEB;
Feira Grande;AL;2023;03;23038.78;11260.03;0;IPVA;FUNDEB;
Feira Grande;AL;2023;03;1073.62;1247.99;0;ITCMD;FUNDEB;
Feira Grande;AL;2023;03;59144.95;421781.05;0;ICMS;FUNDEB;
Feira Grande;AL;2023;03;229367.19;50588;0;DEDU;FUNDEB;
Feira Grande;AL;2023;03;342765.46;75454.69;0;FPE;FUNDEB;
Feliz Deserto;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Feliz Deserto;AL;2023;03;38771.73;8546.72;0;FPM;FUNDEB;
Feliz Deserto;AL;2023;03;43.71;8.79;0;IPI-EXP;FUNDEB;
Feliz Deserto;AL;2023;03;33.46;3.47;0;ITR;FUNDEB;
Feliz Deserto;AL;2023;03;4677.3;2285.99;0;IPVA;FUNDEB;
Feliz Deserto;AL;2023;03;217.97;253.36;0;ITCMD;FUNDEB;
Feliz Deserto;AL;2023;03;12007.5;85629.25;0;ICMS;FUNDEB;
Feliz Deserto;AL;2023;03;114683.59;25280.5;0;DEDU;FUNDEB;
Feliz Deserto;AL;2023;03;69587.64;15318.68;0;FPE;FUNDEB;
Flexeiras;AL;2023;03;611645.88;134829.41;0;FPM;FPM;
Flexeiras;AL;2023;03;98704.61;21758.15;0;FPM;FUNDEB;
Flexeiras;AL;2023;03;111.27;22.37;0;IPI-EXP;FUNDEB;
Flexeiras;AL;2023;03;85.19;8.84;0;ITR;FUNDEB;
Flexeiras;AL;2023;03;11907.38;5819.65;0;IPVA;FUNDEB;
Flexeiras;AL;2023;03;554.89;645.01;0;ITCMD;FUNDEB;
Flexeiras;AL;2023;03;30568.57;217993.9;0;ICMS;FUNDEB;
Flexeiras;AL;2023;03;152911.46;33707.34;0;DEDU;FUNDEB;
Flexeiras;AL;2023;03;177155.37;38998.11;0;FPE;FUNDEB;
Flexeiras;AL;2023;03;3424.94;0;0;CFEM;Royalties;
Girau do Ponciano;AL;2023;03;1376203.21;303366.15;0;FPM;FPM;
Girau do Ponciano;AL;2023;03;165.6;0;0;ITR;ITR;
Girau do Ponciano;AL;2023;03;604739.12;133306.88;0;FPM;FUNDEB;
Girau do Ponciano;AL;2023;03;681.75;137.04;0;IPI-EXP;FUNDEB;
Girau do Ponciano;AL;2023;03;521.95;54.17;0;ITR;FUNDEB;
Girau do Ponciano;AL;2023;03;72953.7;35655.58;0;IPVA;FUNDEB;
Girau do Ponciano;AL;2023;03;3399.67;3951.84;0;ITCMD;FUNDEB;
Girau do Ponciano;AL;2023;03;187286.17;1335595.77;0;ICMS;FUNDEB;
Girau do Ponciano;AL;2023;03;344092.19;75841.53;0;DEDU;FUNDEB;
Girau do Ponciano;AL;2023;03;1085388.01;238931.94;0;FPE;FUNDEB;
Ibateguara;AL;2023;03;764557.34;168536.75;0;FPM;FPM;
Ibateguara;AL;2023;03;118068.46;26026.66;0;FPM;FUNDEB;
Ibateguara;AL;2023;03;133.1;26.75;0;IPI-EXP;FUNDEB;
Ibateguara;AL;2023;03;101.9;10.58;0;ITR;FUNDEB;
Ibateguara;AL;2023;03;14243.38;6961.35;0;IPVA;FUNDEB;
Ibateguara;AL;2023;03;663.75;771.55;0;ITCMD;FUNDEB;
Ibateguara;AL;2023;03;36565.49;260759.94;0;ICMS;FUNDEB;
Ibateguara;AL;2023;03;191139.33;42134.18;0;DEDU;FUNDEB;
Ibateguara;AL;2023;03;211909.71;46648.75;0;FPE;FUNDEB;
Igaci;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Igaci;AL;2023;03;34.18;0;0;ITR;ITR;
Igaci;AL;2023;03;175283.42;38638.95;0;FPM;FUNDEB;
Igaci;AL;2023;03;197.6;39.72;0;IPI-EXP;FUNDEB;
Igaci;AL;2023;03;151.29;15.7;0;ITR;FUNDEB;
Igaci;AL;2023;03;21145.6;10334.76;0;IPVA;FUNDEB;
Igaci;AL;2023;03;985.39;1145.44;0;ITCMD;FUNDEB;
Igaci;AL;2023;03;54284.82;387121.95;0;ICMS;FUNDEB;
Igaci;AL;2023;03;267603.6;58987.85;0;DEDU;FUNDEB;
Igaci;AL;2023;03;314599.32;69254.34;0;FPE;FUNDEB;
Igreja Nova;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Igreja Nova;AL;2023;03;109.37;0;0;ITR;ITR;
Igreja Nova;AL;2023;03;207911.91;45831.48;0;FPM;FUNDEB;
Igreja Nova;AL;2023;03;234.39;47.11;0;IPI-EXP;FUNDEB;
Igreja Nova;AL;2023;03;179.45;18.63;0;ITR;FUNDEB;
Igreja Nova;AL;2023;03;25081.78;12258.54;0;IPVA;FUNDEB;
Igreja Nova;AL;2023;03;1168.82;1358.66;0;ITCMD;FUNDEB;
Igreja Nova;AL;2023;03;64389.79;459183.58;0;ICMS;FUNDEB;
Igreja Nova;AL;2023;03;267622.4;58987.85;0;DEDU;FUNDEB;
Igreja Nova;AL;2023;03;373161.07;82145.83;0;FPE;FUNDEB;
Inhapi;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Inhapi;AL;2023;03;186207.53;41047.02;0;FPM;FUNDEB;
Inhapi;AL;2023;03;209.92;42.2;0;IPI-EXP;FUNDEB;
Inhapi;AL;2023;03;160.71;16.68;0;ITR;FUNDEB;
Inhapi;AL;2023;03;22463.44;10978.84;0;IPVA;FUNDEB;
Inhapi;AL;2023;03;1046.81;1216.83;0;ITCMD;FUNDEB;
Inhapi;AL;2023;03;57668;411248.39;0;ICMS;FUNDEB;
Inhapi;AL;2023;03;229367.19;50561.01;0;DEDU;FUNDEB;
Inhapi;AL;2023;03;334205.97;73570.45;0;FPE;FUNDEB;
Jacaré dos Homens;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Jacaré dos Homens;AL;2023;03;121.45;0;0;ITR;ITR;
Jacaré dos Homens;AL;2023;03;75886.64;16728.22;0;FPM;FUNDEB;
Jacaré dos Homens;AL;2023;03;85.55;17.2;0;IPI-EXP;FUNDEB;
Jacaré dos Homens;AL;2023;03;65.5;6.8;0;ITR;FUNDEB;
Jacaré dos Homens;AL;2023;03;9154.7;4474.3;0;IPVA;FUNDEB;
Jacaré dos Homens;AL;2023;03;426.61;495.9;0;ITCMD;FUNDEB;
Jacaré dos Homens;AL;2023;03;23501.91;167599.35;0;ICMS;FUNDEB;
Jacaré dos Homens;AL;2023;03;114713.95;25280.5;0;DEDU;FUNDEB;
Jacaré dos Homens;AL;2023;03;136201.64;29982.75;0;FPE;FUNDEB;
Jacuípe;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Jacuípe;AL;2023;03;76990.06;16971.46;0;FPM;FUNDEB;
Jacuípe;AL;2023;03;86.79;17.45;0;IPI-EXP;FUNDEB;
Jacuípe;AL;2023;03;66.45;6.9;0;ITR;FUNDEB;
Jacuípe;AL;2023;03;9287.84;4539.35;0;IPVA;FUNDEB;
Jacuípe;AL;2023;03;432.82;503.11;0;ITCMD;FUNDEB;
Jacuípe;AL;2023;03;23843.62;170036.29;0;ICMS;FUNDEB;
Jacuípe;AL;2023;03;114683.59;25280.5;0;DEDU;FUNDEB;
Jacuípe;AL;2023;03;138182.04;30418.71;0;FPE;FUNDEB;
Japaratinga;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Japaratinga;AL;2023;03;10.44;0;0;ITR;ITR;
Japaratinga;AL;2023;03;79389.81;17500.45;0;FPM;FUNDEB;
Japaratinga;AL;2023;03;89.5;17.99;0;IPI-EXP;FUNDEB;
Japaratinga;AL;2023;03;68.52;7.11;0;ITR;FUNDEB;
Japaratinga;AL;2023;03;9577.32;4680.84;0;IPVA;FUNDEB;
Japaratinga;AL;2023;03;446.31;518.8;0;ITCMD;FUNDEB;
Japaratinga;AL;2023;03;24586.82;175336.26;0;ICMS;FUNDEB;
Japaratinga;AL;2023;03;114686.19;25280.5;0;DEDU;FUNDEB;
Japaratinga;AL;2023;03;142489.13;31366.85;0;FPE;FUNDEB;
Jaramataia;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Jaramataia;AL;2023;03;0;88.02;0;ITR;ITR;
Jaramataia;AL;2023;03;48670.29;10728.72;0;FPM;FUNDEB;
Jaramataia;AL;2023;03;54.87;11.03;0;IPI-EXP;FUNDEB;
Jaramataia;AL;2023;03;42.01;4.36;0;ITR;FUNDEB;
Jaramataia;AL;2023;03;5871.42;2869.61;0;IPVA;FUNDEB;
Jaramataia;AL;2023;03;273.61;318.05;0;ITCMD;FUNDEB;
Jaramataia;AL;2023;03;15073.06;107490.69;0;ICMS;FUNDEB;
Jaramataia;AL;2023;03;114683.59;25302.5;0;DEDU;FUNDEB;
Jaramataia;AL;2023;03;87353.6;19229.59;0;FPE;FUNDEB;
Jaramataia;AL;2023;03;194327.9;0;0;CFEM;Royalties;
Jequiá da Praia;AL;2023;03;611645.85;134829.58;0;FPM;FPM;
Jequiá da Praia;AL;2023;03;92889.68;20476.32;0;FPM;FUNDEB;
Jequiá da Praia;AL;2023;03;104.72;21.05;0;IPI-EXP;FUNDEB;
Jequiá da Praia;AL;2023;03;80.17;8.32;0;ITR;FUNDEB;
Jequiá da Praia;AL;2023;03;11205.9;5476.8;0;IPVA;FUNDEB;
Jequiá da Praia;AL;2023;03;522.2;607.01;0;ITCMD;FUNDEB;
Jequiá da Praia;AL;2023;03;28767.69;205151.39;0;ICMS;FUNDEB;
Jequiá da Praia;AL;2023;03;152911.45;33707.38;0;DEDU;FUNDEB;
Jequiá da Praia;AL;2023;03;166718.75;36700.64;0;FPE;FUNDEB;
Joaquim Gomes;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Joaquim Gomes;AL;2023;03;134978.41;29754.24;0;FPM;FUNDEB;
Joaquim Gomes;AL;2023;03;152.17;30.59;0;IPI-EXP;FUNDEB;
Joaquim Gomes;AL;2023;03;116.5;12.09;0;ITR;FUNDEB;
Joaquim Gomes;AL;2023;03;16283.34;7958.36;0;IPVA;FUNDEB;
Joaquim Gomes;AL;2023;03;758.81;882.05;0;ITCMD;FUNDEB;
Joaquim Gomes;AL;2023;03;41802.47;298106.41;0;ICMS;FUNDEB;
Joaquim Gomes;AL;2023;03;267595.06;58987.85;0;DEDU;FUNDEB;
Joaquim Gomes;AL;2023;03;242259.76;53329.86;0;FPE;FUNDEB;
Jundiá;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Jundiá;AL;2023;03;29.48;0;0;ITR;ITR;
Jundiá;AL;2023;03;61740.29;13609.85;0;FPM;FUNDEB;
Jundiá;AL;2023;03;69.6;13.99;0;IPI-EXP;FUNDEB;
Jundiá;AL;2023;03;53.29;5.53;0;ITR;FUNDEB;
Jundiá;AL;2023;03;7448.14;3640.22;0;IPVA;FUNDEB;
Jundiá;AL;2023;03;347.08;403.46;0;ITCMD;FUNDEB;
Jundiá;AL;2023;03;19120.82;136356.45;0;ICMS;FUNDEB;
Jundiá;AL;2023;03;114690.96;25280.5;0;DEDU;FUNDEB;
Jundiá;AL;2023;03;110811.71;24393.54;0;FPE;FUNDEB;
Junqueiro;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Junqueiro;AL;2023;03;134.89;31;0;ITR;ITR;
Junqueiro;AL;2023;03;205625.54;45327.48;0;FPM;FUNDEB;
Junqueiro;AL;2023;03;231.81;46.6;0;IPI-EXP;FUNDEB;
Junqueiro;AL;2023;03;177.47;18.42;0;ITR;FUNDEB;
Junqueiro;AL;2023;03;24805.98;12123.74;0;IPVA;FUNDEB;
Junqueiro;AL;2023;03;1155.96;1343.72;0;ITCMD;FUNDEB;
Junqueiro;AL;2023;03;63681.71;454134.03;0;ICMS;FUNDEB;
Junqueiro;AL;2023;03;267628.78;58995.59;0;DEDU;FUNDEB;
Junqueiro;AL;2023;03;369057.5;81242.49;0;FPE;FUNDEB;
Junqueiro;AL;2023;03;54.15;0;0;CFEM;Royalties;
Lagoa da Canoa;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Lagoa da Canoa;AL;2023;03;38.76;0;0;ITR;ITR;
Lagoa da Canoa;AL;2023;03;241921.38;53328.42;0;FPM;FUNDEB;
Lagoa da Canoa;AL;2023;03;272.73;54.82;0;IPI-EXP;FUNDEB;
Lagoa da Canoa;AL;2023;03;208.8;21.67;0;ITR;FUNDEB;
Lagoa da Canoa;AL;2023;03;29184.58;14263.75;0;IPVA;FUNDEB;
Lagoa da Canoa;AL;2023;03;1360.01;1580.9;0;ITCMD;FUNDEB;
Lagoa da Canoa;AL;2023;03;74922.43;534295.12;0;ICMS;FUNDEB;
Lagoa da Canoa;AL;2023;03;229376.88;50561.01;0;DEDU;FUNDEB;
Lagoa da Canoa;AL;2023;03;434201.37;95582.94;0;FPE;FUNDEB;
Limoeiro de Anadia;AL;2023;03;1070380.28;235951.46;0;FPM;FPM;
Limoeiro de Anadia;AL;2023;03;525.28;0;0;ITR;ITR;
Limoeiro de Anadia;AL;2023;03;268883.88;59271.95;0;FPM;FUNDEB;
Limoeiro de Anadia;AL;2023;03;303.12;60.93;0;IPI-EXP;FUNDEB;
Limoeiro de Anadia;AL;2023;03;232.07;24.09;0;ITR;FUNDEB;
Limoeiro de Anadia;AL;2023;03;32437.24;15853.46;0;IPVA;FUNDEB;
Limoeiro de Anadia;AL;2023;03;1511.59;1757.1;0;ITCMD;FUNDEB;
Limoeiro de Anadia;AL;2023;03;83272.65;593843.14;0;ICMS;FUNDEB;
Limoeiro de Anadia;AL;2023;03;267726.38;58987.85;0;DEDU;FUNDEB;
Limoeiro de Anadia;AL;2023;03;482593.79;106235.81;0;FPE;FUNDEB;
Maceió;AL;2023;03;21653549.51;4773244.18;0;FPM;FPM;
Maceió;AL;2023;03;7431.8;5231.63;0;ITR;ITR;
Maceió;AL;2023;03;1990986.66;438887.13;0;FPM;FUNDEB;
Maceió;AL;2023;03;2244.52;451.16;0;IPI-EXP;FUNDEB;
Maceió;AL;2023;03;1718.41;178.36;0;ITR;FUNDEB;
Maceió;AL;2023;03;240185.92;117389.09;0;IPVA;FUNDEB;
Maceió;AL;2023;03;11192.76;13010.67;0;ITCMD;FUNDEB;
Maceió;AL;2023;03;616603.5;4397190.9;0;ICMS;FUNDEB;
Maceió;AL;2023;03;5415245.31;1194618.93;0;DEDU;FUNDEB;
Maceió;AL;2023;03;3573430.21;786637.23;0;FPE;FUNDEB;
Maceió;AL;2023;03;118015.26;0;0;CFEM;Royalties;
Major Izidoro;AL;2023;03;917468.81;202244.11;0;FPM;FPM;
Major Izidoro;AL;2023;03;192877.08;42517.24;0;FPM;FUNDEB;
Major Izidoro;AL;2023;03;217.44;43.71;0;IPI-EXP;FUNDEB;
Major Izidoro;AL;2023;03;166.47;17.28;0;ITR;FUNDEB;
Major Izidoro;AL;2023;03;23268.04;11372.08;0;IPVA;FUNDEB;
Major Izidoro;AL;2023;03;1084.3;1260.41;0;ITCMD;FUNDEB;
Major Izidoro;AL;2023;03;59733.54;425978.42;0;ICMS;FUNDEB;
Major Izidoro;AL;2023;03;229367.19;50561.01;0;DEDU;FUNDEB;
Major Izidoro;AL;2023;03;346176.5;76205.58;0;FPE;FUNDEB;
Mar Vermelho;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Mar Vermelho;AL;2023;03;18.39;0;0;ITR;ITR;
Mar Vermelho;AL;2023;03;27647.91;6094.62;0;FPM;FUNDEB;
Mar Vermelho;AL;2023;03;31.17;6.27;0;IPI-EXP;FUNDEB;
Mar Vermelho;AL;2023;03;23.86;2.48;0;ITR;FUNDEB;
Mar Vermelho;AL;2023;03;3335.34;1630.13;0;IPVA;FUNDEB;
Mar Vermelho;AL;2023;03;155.43;180.67;0;ITCMD;FUNDEB;
Mar Vermelho;AL;2023;03;8562.5;61061.76;0;ICMS;FUNDEB;
Mar Vermelho;AL;2023;03;114688.18;25280.5;0;DEDU;FUNDEB;
Mar Vermelho;AL;2023;03;49622.58;10923.67;0;FPE;FUNDEB;
Maragogi;AL;2023;03;1223291.74;269658.81;0;FPM;FPM;
Maragogi;AL;2023;03;426.98;203.17;0;ITR;ITR;
Maragogi;AL;2023;03;279676;61650.94;0;FPM;FUNDEB;
Maragogi;AL;2023;03;315.29;63.38;0;IPI-EXP;FUNDEB;
Maragogi;AL;2023;03;241.39;25.05;0;ITR;FUNDEB;
Maragogi;AL;2023;03;33739.18;16489.77;0;IPVA;FUNDEB;
Maragogi;AL;2023;03;1572.25;1827.62;0;ITCMD;FUNDEB;
Maragogi;AL;2023;03;86614.94;617678.05;0;ICMS;FUNDEB;
Maragogi;AL;2023;03;305929.67;67465.48;0;DEDU;FUNDEB;
Maragogi;AL;2023;03;501963.52;110499.76;0;FPE;FUNDEB;
Maravilha;AL;2023;03;458734.41;101122.06;0;FPM;FPM;
Maravilha;AL;2023;03;54.08;0;0;ITR;ITR;
Maravilha;AL;2023;03;162986.81;35928.31;0;FPM;FUNDEB;
Maravilha;AL;2023;03;183.74;36.93;0;IPI-EXP;FUNDEB;
Maravilha;AL;2023;03;140.67;14.6;0;ITR;FUNDEB;
Maravilha;AL;2023;03;19662.18;9609.74;0;IPVA;FUNDEB;
Maravilha;AL;2023;03;916.26;1065.08;0;ITCMD;FUNDEB;
Maravilha;AL;2023;03;50476.61;359964.29;0;ICMS;FUNDEB;
