"ANO / MÊS","UF","NOME MUNICÍPIO","LINGUAGEM CIDADÃ","VALOR TRANSFERIDO"
2023-02-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",3942476.61
2023-02-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",3066370.7
2023-02-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",1314158.88
2023-02-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",14089716.57
2023-02-01,"SE","PACATUBA","FPM - CF art. 159",2190264.8
2023-02-01,"SE","PEDRA MOLE","FPM - CF art. 159",1314158.88
2023-02-01,"SE","PEDRINHAS","FPM - CF art. 159",1314158.88
2023-02-01,"SE","PINHAO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","PIRAMBU","FPM - CF art. 159",1314158.88
2023-02-01,"SE","POCO REDONDO","FPM - CF art. 159",3504423.66
2023-02-01,"SE","POCO VERDE","FPM - CF art. 159",3066370.7
2023-02-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",3066370.7
2023-02-01,"SE","PROPRIA","FPM - CF art. 159",3066370.7
2023-02-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",2628317.75
2023-02-01,"SE","RIACHUELO","FPM - CF art. 159",1752211.84
2023-02-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",2628317.75
2023-02-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1752211.84
2023-02-01,"SE","SALGADO","FPM - CF art. 159",2628317.75
2023-02-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",2190264.8
2023-02-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1752211.84
2023-02-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",6570794.33
2023-02-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1752211.84
2023-02-01,"SE","SAO FRANCISCO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",1314158.88
2023-02-01,"SE","SIMAO DIAS","FPM - CF art. 159",3942476.61
2023-02-01,"SE","SIRIRI","FPM - CF art. 159",1314158.88
2023-02-01,"SE","TELHA","FPM - CF art. 159",1314158.88
2023-02-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",4818582.52
2023-02-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1752211.84
2023-02-01,"SE","UMBAUBA","FPM - CF art. 159",3066370.9
2023-03-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",803931.3
2023-03-01,"SE","AQUIDABA","FPM - CF art. 159",1607862.55
2023-03-01,"SE","ARACAJU","FPM - CF art. 159",30412459.45
2023-03-01,"SE","ARAUA","FPM - CF art. 159",1071908.36
2023-03-01,"SE","AREIA BRANCA","FPM - CF art. 159",1607862.55
2023-03-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2143816.73
2023-03-01,"SE","BOQUIM","FPM - CF art. 159",1875839.64
2023-03-01,"SE","BREJO GRANDE","FPM - CF art. 159",803931.3
2023-03-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1607862.55
2023-03-01,"SE","CANHOBA","FPM - CF art. 159",803931.3
2023-03-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2143816.73
2023-03-01,"SE","CAPELA","FPM - CF art. 159",2143816.73
2023-03-01,"SE","CARIRA","FPM - CF art. 159",1607862.55
2023-03-01,"SE","CARMOPOLIS","FPM - CF art. 159",1607862.55
2023-03-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",803931.3
2023-03-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1607862.55
2023-03-01,"SE","CUMBE","FPM - CF art. 159",803931.3
2023-03-01,"SE","DIVINA PASTORA","FPM - CF art. 159",803931.3
2023-03-01,"SE","ESTANCIA","FPM - CF art. 159",3215725.07
2023-03-01,"SE","FEIRA NOVA","FPM - CF art. 159",803931.3
2023-03-01,"SE","FREI PAULO","FPM - CF art. 159",1339885.48
2023-03-01,"SE","GARARU","FPM - CF art. 159",1071908.36
2023-03-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",803931.3
2023-03-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",803931.3
2023-03-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",803931.3
2023-03-01,"SE","INDIAROBA","FPM - CF art. 159",1607862.55
2023-03-01,"SE","ITABAIANA","FPM - CF art. 159",4019656.35
2023-03-01,"SE","ITABAIANINHA","FPM - CF art. 159",2411793.82
2023-03-01,"SE","ITABI","FPM - CF art. 159",803931.3
2023-03-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2143816.73
2023-03-01,"SE","JAPARATUBA","FPM - CF art. 159",1607862.55
2023-03-01,"SE","JAPOATA","FPM - CF art. 159",1071908.36
2023-03-01,"SE","LAGARTO","FPM - CF art. 159",4287633.42
2023-03-01,"SE","LARANJEIRAS","FPM - CF art. 159",1875839.64
2023-03-01,"SE","MACAMBIRA","FPM - CF art. 159",803931.3
2023-03-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",803931.3
2023-03-01,"SE","MALHADOR","FPM - CF art. 159",1071908.36
2023-03-01,"SE","MARUIM","FPM - CF art. 159",1607862.55
2023-03-01,"SE","MOITA BONITA","FPM - CF art. 159",1071908.36
2023-03-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1339885.48
2023-03-01,"SE","MURIBECA","FPM - CF art. 159",803931.3
2023-03-01,"SE","NEOPOLIS","FPM - CF art. 159",1607862.55
2023-03-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",803931.3
2023-03-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2411793.82
2023-03-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1875839.64
2023-03-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",803931.3
2023-03-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",8596035.87
2023-03-01,"SE","PACATUBA","FPM - CF art. 159",1339885.48
2023-03-01,"SE","PEDRA MOLE","FPM - CF art. 159",803931.3
2023-03-01,"SE","PEDRINHAS","FPM - CF art. 159",803931.3
2023-03-01,"SE","PINHAO","FPM - CF art. 159",803931.3
2023-03-01,"SE","PIRAMBU","FPM - CF art. 159",803931.3
2023-03-01,"SE","POCO REDONDO","FPM - CF art. 159",2143816.73
2023-03-01,"SE","POCO VERDE","FPM - CF art. 159",1875839.64
2023-03-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1875839.64
2023-03-01,"SE","PROPRIA","FPM - CF art. 159",1875839.64
2023-03-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1607862.55
2023-03-01,"SE","RIACHUELO","FPM - CF art. 159",1071908.36
2023-03-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1607862.55
2023-03-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1071908.36
2023-03-01,"SE","SALGADO","FPM - CF art. 159",1607862.55
2023-03-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1339885.48
2023-03-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",803931.3
2023-03-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",803931.3
2023-03-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1071908.36
2023-03-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4019656.35
2023-03-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1071908.36
2023-03-01,"SE","SAO FRANCISCO","FPM - CF art. 159",803931.3
2023-03-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",803931.3
2023-03-01,"SE","SIMAO DIAS","FPM - CF art. 159",2411793.82
2023-03-01,"SE","SIRIRI","FPM - CF art. 159",803931.3
2023-03-01,"SE","TELHA","FPM - CF art. 159",803931.3
2023-03-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2947747.97
2023-03-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1071908.36
2023-03-01,"SE","UMBAUBA","FPM - CF art. 159",1875839.48
2023-04-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",919144.36
2023-04-01,"SE","AQUIDABA","FPM - CF art. 159",1838288.65
2023-04-01,"SE","ARACAJU","FPM - CF art. 159",34770931.98
2023-04-01,"SE","ARAUA","FPM - CF art. 159",1225525.77
2023-04-01,"SE","AREIA BRANCA","FPM - CF art. 159",1838288.65
2023-04-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2451051.53
2023-04-01,"SE","BOQUIM","FPM - CF art. 159",2144670.1
2023-04-01,"SE","BREJO GRANDE","FPM - CF art. 159",919144.36
2023-04-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1838288.65
2023-04-01,"SE","CANHOBA","FPM - CF art. 159",919144.36
2023-04-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2451051.53
2023-04-01,"SE","CAPELA","FPM - CF art. 159",2451051.53
2023-04-01,"SE","CARIRA","FPM - CF art. 159",1838288.65
2023-04-01,"SE","CARMOPOLIS","FPM - CF art. 159",1838288.65
2023-04-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",919144.36
2023-04-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1838288.65
2023-04-01,"SE","CUMBE","FPM - CF art. 159",919144.36
2023-04-01,"SE","DIVINA PASTORA","FPM - CF art. 159",919144.36
2023-04-01,"SE","ESTANCIA","FPM - CF art. 159",3676577.28
2023-04-01,"SE","FEIRA NOVA","FPM - CF art. 159",919144.36
2023-04-01,"SE","FREI PAULO","FPM - CF art. 159",1531907.23
2023-04-01,"SE","GARARU","FPM - CF art. 159",1225525.77
2023-04-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",919144.36
2023-04-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",919144.36
2023-04-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",919144.36
2023-04-01,"SE","INDIAROBA","FPM - CF art. 159",1838288.65
2023-04-01,"SE","ITABAIANA","FPM - CF art. 159",4595721.62
2023-04-01,"SE","ITABAIANINHA","FPM - CF art. 159",2757432.99
2023-04-01,"SE","ITABI","FPM - CF art. 159",919144.36
2023-04-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2451051.53
2023-04-01,"SE","JAPARATUBA","FPM - CF art. 159",1838288.65
2023-04-01,"SE","JAPOATA","FPM - CF art. 159",1225525.77
2023-04-01,"SE","LAGARTO","FPM - CF art. 159",4902103.04
2023-04-01,"SE","LARANJEIRAS","FPM - CF art. 159",2144670.1
2023-04-01,"SE","MACAMBIRA","FPM - CF art. 159",919144.36
2023-04-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",919144.36
2023-04-01,"SE","MALHADOR","FPM - CF art. 159",1225525.77
2023-04-01,"SE","MARUIM","FPM - CF art. 159",1838288.65
2023-04-01,"SE","MOITA BONITA","FPM - CF art. 159",1225525.77
2023-04-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1531907.23
2023-04-01,"SE","MURIBECA","FPM - CF art. 159",919144.36
2023-04-01,"SE","NEOPOLIS","FPM - CF art. 159",1838288.65
2023-04-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",919144.36
2023-04-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2757432.99
2023-04-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2144670.1
2023-04-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",919144.36
2023-04-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",9827951.59
2023-04-01,"SE","PACATUBA","FPM - CF art. 159",1531907.23
2023-04-01,"SE","PEDRA MOLE","FPM - CF art. 159",919144.36
2023-04-01,"SE","PEDRINHAS","FPM - CF art. 159",919144.36
2023-04-01,"SE","PINHAO","FPM - CF art. 159",919144.36
2023-04-01,"SE","PIRAMBU","FPM - CF art. 159",919144.36
2023-04-01,"SE","POCO REDONDO","FPM - CF art. 159",2451051.53
2023-04-01,"SE","POCO VERDE","FPM - CF art. 159",2144670.1
2023-04-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2144670.1
2023-04-01,"SE","PROPRIA","FPM - CF art. 159",2144670.1
2023-04-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1838288.65
2023-04-01,"SE","RIACHUELO","FPM - CF art. 159",1225525.77
2023-04-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1838288.65
2023-04-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1225525.77
2023-04-01,"SE","SALGADO","FPM - CF art. 159",1838288.65
2023-04-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1531907.23
2023-04-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",919144.36
2023-04-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",919144.36
2023-04-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1225525.77
2023-04-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4595721.62
2023-04-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1225525.77
2023-04-01,"SE","SAO FRANCISCO","FPM - CF art. 159",919144.36
2023-04-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",919144.36
2023-04-01,"SE","SIMAO DIAS","FPM - CF art. 159",2757432.99
2023-04-01,"SE","SIRIRI","FPM - CF art. 159",919144.36
2023-04-01,"SE","TELHA","FPM - CF art. 159",919144.36
2023-04-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3370195.85
2023-04-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1225525.77
2023-04-01,"SE","UMBAUBA","FPM - CF art. 159",2144669.8
2023-05-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","AQUIDABA","FPM - CF art. 159",2043552.96
2023-05-01,"SE","ARACAJU","FPM - CF art. 159",38653473.12
2023-05-01,"SE","ARAUA","FPM - CF art. 159",1362368.64
2023-05-01,"SE","AREIA BRANCA","FPM - CF art. 159",2043552.96
2023-05-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2724737.26
2023-05-01,"SE","BOQUIM","FPM - CF art. 159",2384145.13
2023-05-01,"SE","BREJO GRANDE","FPM - CF art. 159",1021776.51
2023-05-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",2043552.96
2023-05-01,"SE","CANHOBA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2724737.26
2023-05-01,"SE","CAPELA","FPM - CF art. 159",2724737.26
2023-05-01,"SE","CARIRA","FPM - CF art. 159",2043552.96
2023-05-01,"SE","CARMOPOLIS","FPM - CF art. 159",2043552.96
2023-05-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",2043552.96
2023-05-01,"SE","CUMBE","FPM - CF art. 159",1021776.51
2023-05-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","ESTANCIA","FPM - CF art. 159",4087105.91
2023-05-01,"SE","FEIRA NOVA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","FREI PAULO","FPM - CF art. 159",1702960.81
2023-05-01,"SE","GARARU","FPM - CF art. 159",1362368.64
2023-05-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1021776.51
2023-05-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1021776.51
2023-05-01,"SE","INDIAROBA","FPM - CF art. 159",2043552.96
2023-05-01,"SE","ITABAIANA","FPM - CF art. 159",5108882.37
2023-05-01,"SE","ITABAIANINHA","FPM - CF art. 159",3065329.44
2023-05-01,"SE","ITABI","FPM - CF art. 159",1021776.51
2023-05-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2724737.26
2023-05-01,"SE","JAPARATUBA","FPM - CF art. 159",2043552.96
2023-05-01,"SE","JAPOATA","FPM - CF art. 159",1362368.64
2023-05-01,"SE","LAGARTO","FPM - CF art. 159",5449474.52
2023-05-01,"SE","LARANJEIRAS","FPM - CF art. 159",2384145.13
2023-05-01,"SE","MACAMBIRA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",1021776.51
2023-05-01,"SE","MALHADOR","FPM - CF art. 159",1362368.64
2023-05-01,"SE","MARUIM","FPM - CF art. 159",2043552.96
2023-05-01,"SE","MOITA BONITA","FPM - CF art. 159",1362368.64
2023-05-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1702960.81
2023-05-01,"SE","MURIBECA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","NEOPOLIS","FPM - CF art. 159",2043552.96
2023-05-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",3065329.44
2023-05-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2384145.13
2023-05-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",1021776.51
2023-05-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",10916747.31
2023-05-01,"SE","PACATUBA","FPM - CF art. 159",1702960.81
2023-05-01,"SE","PEDRA MOLE","FPM - CF art. 159",1021776.51
2023-05-01,"SE","PEDRINHAS","FPM - CF art. 159",1021776.51
2023-05-01,"SE","PINHAO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","PIRAMBU","FPM - CF art. 159",1021776.51
2023-05-01,"SE","POCO REDONDO","FPM - CF art. 159",2724737.26
2023-05-01,"SE","POCO VERDE","FPM - CF art. 159",2384145.13
2023-05-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2384145.13
2023-05-01,"SE","PROPRIA","FPM - CF art. 159",2384145.13
2023-05-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",2043552.96
2023-05-01,"SE","RIACHUELO","FPM - CF art. 159",1362368.64
2023-05-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",2043552.96
2023-05-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1362368.64
2023-05-01,"SE","SALGADO","FPM - CF art. 159",2043552.96
2023-05-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1702960.81
2023-05-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1362368.64
2023-05-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",5108882.37
2023-05-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1362368.64
2023-05-01,"SE","SAO FRANCISCO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",1021776.51
2023-05-01,"SE","SIMAO DIAS","FPM - CF art. 159",3065329.44
2023-05-01,"SE","SIRIRI","FPM - CF art. 159",1021776.51
2023-05-01,"SE","TELHA","FPM - CF art. 159",1021776.51
2023-05-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3746513.74
2023-05-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1362368.64
2023-05-01,"SE","UMBAUBA","FPM - CF art. 159",2384145.15
2023-06-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",954331.6
2023-06-01,"SE","AQUIDABA","FPM - CF art. 159",1908663.16
2023-06-01,"SE","ARACAJU","FPM - CF art. 159",36102054.1
2023-06-01,"SE","ARAUA","FPM - CF art. 159",1272442.12
2023-06-01,"SE","AREIA BRANCA","FPM - CF art. 159",1908663.16
2023-06-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2544884.2
2023-06-01,"SE","BOQUIM","FPM - CF art. 159",2226773.66
2023-06-01,"SE","BREJO GRANDE","FPM - CF art. 159",954331.6
2023-06-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1908663.16
2023-06-01,"SE","CANHOBA","FPM - CF art. 159",954331.6
2023-06-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2544884.2
2023-06-01,"SE","CAPELA","FPM - CF art. 159",2544884.2
2023-06-01,"SE","CARIRA","FPM - CF art. 159",1908663.16
2023-06-01,"SE","CARMOPOLIS","FPM - CF art. 159",1908663.16
2023-06-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",954331.6
2023-06-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1908663.16
2023-06-01,"SE","CUMBE","FPM - CF art. 159",954331.6
2023-06-01,"SE","DIVINA PASTORA","FPM - CF art. 159",954331.6
2023-06-01,"SE","ESTANCIA","FPM - CF art. 159",3817326.27
2023-06-01,"SE","FEIRA NOVA","FPM - CF art. 159",954331.6
2023-06-01,"SE","FREI PAULO","FPM - CF art. 159",1590552.64
2023-06-01,"SE","GARARU","FPM - CF art. 159",1272442.12
2023-06-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",954331.6
2023-06-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",954331.6
2023-06-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",954331.6
2023-06-01,"SE","INDIAROBA","FPM - CF art. 159",1908663.16
2023-06-01,"SE","ITABAIANA","FPM - CF art. 159",4771657.84
2023-06-01,"SE","ITABAIANINHA","FPM - CF art. 159",2862994.73
2023-06-01,"SE","ITABI","FPM - CF art. 159",954331.6
2023-06-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2544884.2
2023-06-01,"SE","JAPARATUBA","FPM - CF art. 159",1908663.16
2023-06-01,"SE","JAPOATA","FPM - CF art. 159",1272442.12
2023-06-01,"SE","LAGARTO","FPM - CF art. 159",5089768.35
2023-06-01,"SE","LARANJEIRAS","FPM - CF art. 159",2226773.66
2023-06-01,"SE","MACAMBIRA","FPM - CF art. 159",954331.6
2023-06-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",954331.6
2023-06-01,"SE","MALHADOR","FPM - CF art. 159",1272442.12
2023-06-01,"SE","MARUIM","FPM - CF art. 159",1908663.16
2023-06-01,"SE","MOITA BONITA","FPM - CF art. 159",1272442.12
2023-06-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1590552.64
2023-06-01,"SE","MURIBECA","FPM - CF art. 159",954331.6
2023-06-01,"SE","NEOPOLIS","FPM - CF art. 159",1908663.16
2023-06-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",954331.6
2023-06-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2862994.73
2023-06-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2226773.66
2023-06-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",954331.6
2023-06-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",10176936.24
2023-06-01,"SE","PACATUBA","FPM - CF art. 159",1590552.64
2023-06-01,"SE","PEDRA MOLE","FPM - CF art. 159",954331.6
2023-06-01,"SE","PEDRINHAS","FPM - CF art. 159",954331.6
2023-06-01,"SE","PINHAO","FPM - CF art. 159",954331.6
2023-06-01,"SE","PIRAMBU","FPM - CF art. 159",954331.6
2023-06-01,"SE","POCO REDONDO","FPM - CF art. 159",2544884.2
2023-06-01,"SE","POCO VERDE","FPM - CF art. 159",2226773.66
2023-06-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2226773.66
2023-06-01,"SE","PROPRIA","FPM - CF art. 159",2226773.66
2023-06-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1908663.16
2023-06-01,"SE","RIACHUELO","FPM - CF art. 159",1272442.12
2023-06-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1908663.16
2023-06-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1272442.12
2023-06-01,"SE","SALGADO","FPM - CF art. 159",1908663.16
2023-06-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1590552.64
2023-06-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",954331.6
2023-06-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",954331.6
2023-06-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1272442.12
2023-06-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",4771657.84
2023-06-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1272442.12
2023-06-01,"SE","SAO FRANCISCO","FPM - CF art. 159",954331.6
2023-06-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",954331.6
2023-06-01,"SE","SIMAO DIAS","FPM - CF art. 159",2862994.73
2023-06-01,"SE","SIRIRI","FPM - CF art. 159",954331.6
2023-06-01,"SE","TELHA","FPM - CF art. 159",954331.6
2023-06-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3499215.74
2023-06-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1272442.12
2023-06-01,"SE","UMBAUBA","FPM - CF art. 159",2226773.51
2023-07-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1303082.08
2023-07-01,"SE","AQUIDABA","FPM - CF art. 159",2606164.08
2023-07-01,"SE","ARACAJU","FPM - CF art. 159",50933070.78
2023-07-01,"SE","ARAUA","FPM - CF art. 159",1737442.72
2023-07-01,"SE","AREIA BRANCA","FPM - CF art. 159",2606164.08
2023-07-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",3712007
2023-07-01,"SE","BOQUIM","FPM - CF art. 159",3040524.78
2023-07-01,"SE","BREJO GRANDE","FPM - CF art. 159",1303082.08
2023-07-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",2606164.08
2023-07-01,"SE","CANHOBA","FPM - CF art. 159",1303082.08
2023-07-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",3677416.32
2023-07-01,"SE","CAPELA","FPM - CF art. 159",3474885.43
2023-07-01,"SE","CARIRA","FPM - CF art. 159",2606164.08
2023-07-01,"SE","CARMOPOLIS","FPM - CF art. 159",2808694.95
2023-07-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1303082.08
2023-07-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",2606164.08
2023-07-01,"SE","CUMBE","FPM - CF art. 159",1303082.08
2023-07-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1303082.08
2023-07-01,"SE","ESTANCIA","FPM - CF art. 159",5212328.14
2023-07-01,"SE","FEIRA NOVA","FPM - CF art. 159",1303082.08
2023-07-01,"SE","FREI PAULO","FPM - CF art. 159",2171803.4
2023-07-01,"SE","GARARU","FPM - CF art. 159",1737442.72
2023-07-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1303082.08
2023-07-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1303082.08
2023-07-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1303082.08
2023-07-01,"SE","INDIAROBA","FPM - CF art. 159",2808694.95
2023-07-01,"SE","ITABAIANA","FPM - CF art. 159",6752531.78
2023-07-01,"SE","ITABAIANINHA","FPM - CF art. 159",3909246.11
2023-07-01,"SE","ITABI","FPM - CF art. 159",1303082.08
2023-07-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",3474885.43
