"Mês","Município","Item transferência","Transferência","1º Decêndio","2º Decêndio","3º Decêndio","Valor total"
2023-03-01,"Poço Verde","FEP","Royalties",0,0,57683.45,57683.45
2023-03-01,"Poço Verde","CFEM","Royalties",13744.43,0,1522.16,15266.59
2023-03-01,"Poço Verde","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,417.88,417.88
2023-03-01,"Propriá","FPM","FPM",961625.02,211977.78,702236.84,1875839.64
2023-03-01,"Propriá","ITR","ITR",16.52,51.2,9.05,76.77
2023-03-01,"Propriá","FPM","FUNDEB",85230.83,18788.03,62240.72,166259.58
2023-03-01,"Propriá","IPI-EXP","FUNDEB",124.78,25.08,30.47,180.33
2023-03-01,"Propriá","ITR","FUNDEB",18.16,15.05,3.75,36.96
2023-03-01,"Propriá","IPVA","FUNDEB",8126.13,8020.77,13460.12,29607.02
2023-03-01,"Propriá","ITCMD","FUNDEB",656.55,639.7,654.19,1950.44
2023-03-01,"Propriá","ICMS","FUNDEB",126774.77,102655.43,158674.37,388104.57
2023-03-01,"Propriá","DEDU","FUNDEB",240410.38,53007.23,175561.46,468979.07
2023-03-01,"Propriá","FPE","FUNDEB",220473.96,48667.81,161580.39,430722.16
2023-03-01,"Propriá","ANP","Royalties",0,0,236.8,236.8
2023-03-01,"Propriá","FEP","Royalties",0,0,57683.45,57683.45
2023-03-01,"Propriá","CFEM","Royalties",155.61,0,15.66,171.27
2023-03-01,"Propriá","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,1071.38,1071.38
2023-03-01,"Riachuelo","FPM","FPM",549500.01,121130.16,401278.19,1071908.36
2023-03-01,"Riachuelo","FPM","FUNDEB",82917.95,18278.18,60551.7,161747.83
2023-03-01,"Riachuelo","IPI-EXP","FUNDEB",121.39,24.4,29.64,175.43
2023-03-01,"Riachuelo","ITR","FUNDEB",17.66,14.65,3.65,35.96
2023-03-01,"Riachuelo","IPVA","FUNDEB",7905.61,7803.11,13094.86,28803.58
2023-03-01,"Riachuelo","ITCMD","FUNDEB",638.74,622.34,636.43,1897.51
2023-03-01,"Riachuelo","ICMS","FUNDEB",123334.51,99869.69,154368.45,377572.65
2023-03-01,"Riachuelo","DEDU","FUNDEB",137375,30282.53,100319.54,267977.07
2023-03-01,"Riachuelo","FPE","FUNDEB",214491,47347.12,157195.62,419033.74
2023-03-01,"Riachuelo","ANP","Royalties",0,0,777466.86,777466.86
2023-03-01,"Riachuelo","FEP","Royalties",0,0,32961.97,32961.97
2023-03-01,"Riachuelo","CFEM","Royalties",786.04,0,10074.97,10861.01
2023-03-01,"Riachuelo","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,671.33,671.33
2023-03-01,"Riachuelo","COUN VAAT","FUNDEB",0,0,33137.25,33137.25
2023-03-01,"Riachuelo","COUN VAAR","FUNDEB",0,0,14839.31,14839.31
2023-03-01,"Riachão do Dantas","FPM","FPM",824250.03,181695.23,601917.29,1607862.55
2023-03-01,"Riachão do Dantas","ITR","ITR",33.59,130.74,9.18,173.51
2023-03-01,"Riachão do Dantas","FPM","FUNDEB",152985.18,33723.6,111719.04,298427.82
2023-03-01,"Riachão do Dantas","IPI-EXP","FUNDEB",223.97,45.02,54.69,323.68
2023-03-01,"Riachão do Dantas","ITR","FUNDEB",32.59,27.02,6.74,66.35
2023-03-01,"Riachão do Dantas","IPVA","FUNDEB",14586,14396.89,24160.26,53143.15
2023-03-01,"Riachão do Dantas","ITCMD","FUNDEB",1178.48,1148.23,1174.22,3500.93
2023-03-01,"Riachão do Dantas","ICMS","FUNDEB",227554.52,184261.48,284812.73,696628.73
2023-03-01,"Riachão do Dantas","DEDU","FUNDEB",206070.88,45456.48,150481.6,402008.96
2023-03-01,"Riachão do Dantas","FPE","FUNDEB",395739.97,87356.33,290028.9,773125.2
2023-03-01,"Riachão do Dantas","ANP","Royalties",0,0,211.43,211.43
2023-03-01,"Riachão do Dantas","FEP","Royalties",0,0,49442.96,49442.96
2023-03-01,"Riachão do Dantas","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,101.64,101.64
2023-03-01,"Riachão do Dantas","COUN VAAT","FUNDEB",0,0,28756.24,28756.24
2023-03-01,"Ribeirópolis","FPM","FPM",824250.03,181695.23,601917.29,1607862.55
2023-03-01,"Ribeirópolis","ITR","ITR",5.01,21.81,26.28,53.1
2023-03-01,"Ribeirópolis","FPM","FUNDEB",74864.13,16502.82,54670.32,146037.27
2023-03-01,"Ribeirópolis","IPI-EXP","FUNDEB",109.6,22.03,26.76,158.39
2023-03-01,"Ribeirópolis","ITR","FUNDEB",15.95,13.22,3.3,32.47
2023-03-01,"Ribeirópolis","IPVA","FUNDEB",7137.74,7045.2,11822.96,26005.9
2023-03-01,"Ribeirópolis","ITCMD","FUNDEB",576.7,561.89,574.62,1713.21
2023-03-01,"Ribeirópolis","ICMS","FUNDEB",111355.03,90169.35,139374.65,340899.03
2023-03-01,"Ribeirópolis","DEDU","FUNDEB",206063.74,45429.25,150485.88,401978.87
2023-03-01,"Ribeirópolis","FPE","FUNDEB",193657.5,42748.29,141927.21,378333
2023-03-01,"Ribeirópolis","ANP","Royalties",0,0,202.97,202.97
2023-03-01,"Ribeirópolis","FEP","Royalties",0,0,49442.96,49442.96
2023-03-01,"Ribeirópolis","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,356.36,356.36
2023-03-01,"Ribeirópolis","COUN VAAR","FUNDEB",0,0,6418.92,6418.92
2023-03-01,"Rosário do Catete","FPM","FPM",549500.01,121130.16,401278.19,1071908.36
2023-03-01,"Rosário do Catete","FPM","FUNDEB",93261.05,20558.19,68104.87,181924.11
2023-03-01,"Rosário do Catete","IPI-EXP","FUNDEB",136.54,27.44,33.34,197.32
2023-03-01,"Rosário do Catete","ITR","FUNDEB",19.87,16.47,4.11,40.45
2023-03-01,"Rosário do Catete","IPVA","FUNDEB",8891.75,8776.46,14728.3,32396.51
2023-03-01,"Rosário do Catete","ITCMD","FUNDEB",718.41,699.97,715.82,2134.2
2023-03-01,"Rosário do Catete","ICMS","FUNDEB",138719.14,112327.35,173624.23,424670.72
2023-03-01,"Rosário do Catete","DEDU","FUNDEB",137375,30282.53,100319.54,267977.07
2023-03-01,"Rosário do Catete","FPE","FUNDEB",241246.42,53253.16,176804.06,471303.64
2023-03-01,"Rosário do Catete","ANP","Royalties",0,0,820399.5,820399.5
2023-03-01,"Rosário do Catete","FEP","Royalties",0,0,32961.97,32961.97
2023-03-01,"Rosário do Catete","CFEM","Royalties",0,0,511671.5,511671.5
2023-03-01,"Rosário do Catete","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,2395.97,2395.97
2023-03-01,"Salgado","FPM","FPM",824250.03,181695.23,601917.29,1607862.55
2023-03-01,"Salgado","ITR","ITR",378.48,326.96,54.03,759.47
2023-03-01,"Salgado","FPM","FUNDEB",102764.36,22653.07,75044.77,200462.2
2023-03-01,"Salgado","IPI-EXP","FUNDEB",150.45,30.24,36.74,217.43
2023-03-01,"Salgado","ITR","FUNDEB",21.89,18.15,4.53,44.57
2023-03-01,"Salgado","IPVA","FUNDEB",9797.82,9670.79,16229.11,35697.72
2023-03-01,"Salgado","ITCMD","FUNDEB",791.61,771.3,788.75,2351.66
2023-03-01,"Salgado","ICMS","FUNDEB",152854.64,123773.51,191316.56,467944.71
2023-03-01,"Salgado","DEDU","FUNDEB",206157.1,45505.54,150492.81,402155.45
2023-03-01,"Salgado","FPE","FUNDEB",265829.45,58679.66,194820.4,519329.51
2023-03-01,"Salgado","ANP","Royalties",0,0,211.43,211.43
2023-03-01,"Salgado","FEP","Royalties",0,0,49442.96,49442.96
2023-03-01,"Salgado","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,494.3,494.3
2023-03-01,"Santa Luzia do Itanhy","FPM","FPM",686875.03,151412.7,501597.75,1339885.48
2023-03-01,"Santa Luzia do Itanhy","FPM","FUNDEB",176831.95,38980.31,129133.41,344945.67
2023-03-01,"Santa Luzia do Itanhy","IPI-EXP","FUNDEB",258.88,52.04,63.21,374.13
2023-03-01,"Santa Luzia do Itanhy","ITR","FUNDEB",37.67,31.23,7.79,76.69
2023-03-01,"Santa Luzia do Itanhy","IPVA","FUNDEB",16859.61,16641.02,27926.28,61426.91
2023-03-01,"Santa Luzia do Itanhy","ITCMD","FUNDEB",1362.17,1327.22,1357.26,4046.65
2023-03-01,"Santa Luzia do Itanhy","ICMS","FUNDEB",263024.89,212983.49,329208.3,805216.68
2023-03-01,"Santa Luzia do Itanhy","DEDU","FUNDEB",171718.74,37853.16,125399.42,334971.32
2023-03-01,"Santa Luzia do Itanhy","FPE","FUNDEB",457426.49,100973.12,335237.55,893637.16
2023-03-01,"Santa Luzia do Itanhy","ANP","Royalties",0,4795.06,709680.81,714475.87
2023-03-01,"Santa Luzia do Itanhy","FEP","Royalties",0,0,41202.46,41202.46
2023-03-01,"Santa Luzia do Itanhy","CFEM","Royalties",0,0,214.28,214.28
2023-03-01,"Santa Luzia do Itanhy","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,45.46,45.46
2023-03-01,"Santa Luzia do Itanhy","COUN VAAT","FUNDEB",0,0,439925.09,439925.09
2023-03-01,"Santa Luzia do Itanhy","COUN VAAR","FUNDEB",0,0,14304.17,14304.17
2023-03-01,"Santa Rosa de Lima","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"Santa Rosa de Lima","FPM","FUNDEB",40568.03,8942.7,29625.24,79135.97
2023-03-01,"Santa Rosa de Lima","IPI-EXP","FUNDEB",59.39,11.94,14.5,85.83
2023-03-01,"Santa Rosa de Lima","ITR","FUNDEB",8.64,7.17,1.79,17.6
2023-03-01,"Santa Rosa de Lima","IPVA","FUNDEB",3867.87,3817.71,6406.72,14092.3
2023-03-01,"Santa Rosa de Lima","ITCMD","FUNDEB",312.51,304.48,311.38,928.37
2023-03-01,"Santa Rosa de Lima","ICMS","FUNDEB",60342.06,48861.77,75525.57,184729.4
2023-03-01,"Santa Rosa de Lima","DEDU","FUNDEB",103031.25,22711.89,75239.65,200982.79
2023-03-01,"Santa Rosa de Lima","FPE","FUNDEB",104940.84,23164.83,76908.78,205014.45
2023-03-01,"Santa Rosa de Lima","ANP","Royalties",0,0,169.14,169.14
2023-03-01,"Santa Rosa de Lima","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"Santa Rosa de Lima","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,35.41,35.41
2023-03-01,"Santana do São Francisco","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"Santana do São Francisco","FPM","FUNDEB",65238.89,14381.06,47641.37,127261.32
2023-03-01,"Santana do São Francisco","IPI-EXP","FUNDEB",95.51,19.2,23.32,138.03
2023-03-01,"Santana do São Francisco","ITR","FUNDEB",13.9,11.52,2.87,28.29
2023-03-01,"Santana do São Francisco","IPVA","FUNDEB",6220.04,6139.4,10302.88,22662.32
2023-03-01,"Santana do São Francisco","ITCMD","FUNDEB",502.55,489.65,500.73,1492.93
2023-03-01,"Santana do São Francisco","ICMS","FUNDEB",97038.16,78576.32,121455.31,297069.79
2023-03-01,"Santana do São Francisco","DEDU","FUNDEB",103031.25,22711.89,75239.65,200982.79
2023-03-01,"Santana do São Francisco","FPE","FUNDEB",168759.04,37252.17,123679.69,329690.9
2023-03-01,"Santana do São Francisco","ANP","Royalties",0,0,707647.84,707647.84
2023-03-01,"Santana do São Francisco","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"Santana do São Francisco","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,44.14,44.14
2023-03-01,"Santana do São Francisco","COUN VAAT","FUNDEB",0,0,197119.33,197119.33
2023-03-01,"Santo Amaro das Brotas","FPM","FPM",549500.01,121130.16,401278.19,1071908.36
2023-03-01,"Santo Amaro das Brotas","ITR","ITR",1113.55,1626.84,725.97,3466.36
2023-03-01,"Santo Amaro das Brotas","FPM","FUNDEB",74378.34,16395.74,54315.56,145089.64
2023-03-01,"Santo Amaro das Brotas","IPI-EXP","FUNDEB",108.89,21.89,26.59,157.37
2023-03-01,"Santo Amaro das Brotas","ITR","FUNDEB",15.84,13.14,3.28,32.26
2023-03-01,"Santo Amaro das Brotas","IPVA","FUNDEB",7091.42,6999.48,11746.23,25837.13
2023-03-01,"Santo Amaro das Brotas","ITCMD","FUNDEB",572.95,558.25,570.89,1702.09
2023-03-01,"Santo Amaro das Brotas","ICMS","FUNDEB",110632.46,89584.25,138470.26,338686.97
2023-03-01,"Santo Amaro das Brotas","DEDU","FUNDEB",137653.38,30689.24,100501.03,268843.65
2023-03-01,"Santo Amaro das Brotas","FPE","FUNDEB",192400.87,42470.91,141006.26,375878.04
2023-03-01,"Santo Amaro das Brotas","ANP","Royalties",0,0,10819.86,10819.86
2023-03-01,"Santo Amaro das Brotas","FEP","Royalties",0,0,32961.97,32961.97
2023-03-01,"Santo Amaro das Brotas","CFEM","Royalties",100.66,0,304.12,404.78
2023-03-01,"Santo Amaro das Brotas","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,238.98,238.98
2023-03-01,"Santo Amaro das Brotas","COUN VAAT","FUNDEB",0,0,145004.68,145004.68
2023-03-01,"Simão Dias","FPM","FPM",1236375.04,272542.85,902875.93,2411793.82
2023-03-01,"Simão Dias","ITR","ITR",0,0,71.45,71.45
2023-03-01,"Simão Dias","FPM","FUNDEB",226140.22,49849.67,165141.27,441131.16
2023-03-01,"Simão Dias","IPI-EXP","FUNDEB",331.07,66.55,80.84,478.46
2023-03-01,"Simão Dias","ITR","FUNDEB",48.17,39.94,9.96,98.07
2023-03-01,"Simão Dias","IPVA","FUNDEB",21560.79,21281.25,35713.31,78555.35
2023-03-01,"Simão Dias","ITCMD","FUNDEB",1742,1697.3,1735.72,5175.02
2023-03-01,"Simão Dias","ICMS","FUNDEB",336367.39,272372.32,421005.54,1029745.25
2023-03-01,"Simão Dias","DEDU","FUNDEB",309093.74,68135.7,225736.84,602966.28
2023-03-01,"Simão Dias","FPE","FUNDEB",584976.39,129128.71,428716,1142821.1
2023-03-01,"Simão Dias","ANP","Royalties",0,0,253.71,253.71
2023-03-01,"Simão Dias","FEP","Royalties",0,0,74164.44,74164.44
2023-03-01,"Simão Dias","CFEM","Royalties",0,0,10675,10675
2023-03-01,"Simão Dias","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,1201.55,1201.55
2023-03-01,"Simão Dias","COUN VAAT","FUNDEB",0,0,154956.45,154956.45
2023-03-01,"Siriri","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"Siriri","ITR","ITR",100.55,8.12,21.05,129.72
2023-03-01,"Siriri","FPM","FUNDEB",62817.82,13847.38,45873.37,122538.57
2023-03-01,"Siriri","IPI-EXP","FUNDEB",91.97,18.49,22.46,132.92
2023-03-01,"Siriri","ITR","FUNDEB",13.38,11.1,2.77,27.25
2023-03-01,"Siriri","IPVA","FUNDEB",5989.21,5911.56,9920.54,21821.31
2023-03-01,"Siriri","ITCMD","FUNDEB",483.9,471.48,482.15,1437.53
2023-03-01,"Siriri","ICMS","FUNDEB",93437.02,75660.29,116948.02,286045.33
2023-03-01,"Siriri","DEDU","FUNDEB",103056.38,22713.92,75244.91,201015.21
2023-03-01,"Siriri","FPE","FUNDEB",162496.27,35869.71,119089.85,317455.83
2023-03-01,"Siriri","ANP","Royalties",0,0,781641.77,781641.77
2023-03-01,"Siriri","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"Siriri","CFEM","Royalties",0,0,49.38,49.38
2023-03-01,"Siriri","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,189.24,189.24
2023-03-01,"São Cristóvão","FPM","FPM",2060625.05,454238.08,1504793.22,4019656.35
2023-03-01,"São Cristóvão","ITR","ITR",612.73,514.16,16.47,1143.36
2023-03-01,"São Cristóvão","FPM","FUNDEB",351522.14,77488.49,256702.75,685713.38
2023-03-01,"São Cristóvão","IPI-EXP","FUNDEB",514.63,103.44,125.66,743.73
2023-03-01,"São Cristóvão","ITR","FUNDEB",74.88,62.09,15.48,152.45
2023-03-01,"São Cristóvão","IPVA","FUNDEB",33515.03,33080.49,55514.32,122109.84
2023-03-01,"São Cristóvão","ITCMD","FUNDEB",2707.84,2638.36,2698.08,8044.28
2023-03-01,"São Cristóvão","ICMS","FUNDEB",522864.03,423387.33,654429.24,1600680.6
2023-03-01,"São Cristóvão","DEDU","FUNDEB",515309.43,113688.05,376202.4,1005199.88
2023-03-01,"São Cristóvão","FPE","FUNDEB",909312.64,200723.26,666414.71,1776450.61
2023-03-01,"São Cristóvão","ANP","Royalties",0,0,4147869.63,4147869.63
2023-03-01,"São Cristóvão","FEP","Royalties",0,0,123607.39,123607.39
2023-03-01,"São Cristóvão","CFEM","Royalties",0,0,33455.16,33455.16
2023-03-01,"São Cristóvão","COUN VAAT","FUNDEB",0,0,162708.85,162708.85
2023-03-01,"São Cristóvão","COUN VAAR","FUNDEB",0,0,70443.62,70443.62
2023-03-01,"São Domingos","FPM","FPM",549500.01,121130.16,401278.19,1071908.36
2023-03-01,"São Domingos","ITR","ITR",6.52,122.79,0,129.31
2023-03-01,"São Domingos","FPM","FUNDEB",72578.77,15999.04,53001.41,141579.22
2023-03-01,"São Domingos","IPI-EXP","FUNDEB",106.26,21.36,25.95,153.57
2023-03-01,"São Domingos","ITR","FUNDEB",15.46,12.82,3.2,31.48
2023-03-01,"São Domingos","IPVA","FUNDEB",6919.85,6830.13,11462.04,25212.02
2023-03-01,"São Domingos","ITCMD","FUNDEB",559.09,544.74,557.08,1660.91
2023-03-01,"São Domingos","ICMS","FUNDEB",107955.73,87416.78,135120,330492.51
2023-03-01,"São Domingos","DEDU","FUNDEB",137376.62,30313.22,100319.54,268009.38
2023-03-01,"São Domingos","FPE","FUNDEB",187745.77,41443.33,137594.64,366783.74
2023-03-01,"São Domingos","ANP","Royalties",0,0,177.6,177.6
2023-03-01,"São Domingos","FEP","Royalties",0,0,32961.97,32961.97
2023-03-01,"São Domingos","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,107.44,107.44
2023-03-01,"São Domingos","COUN VAAT","FUNDEB",0,0,17818.35,17818.35
2023-03-01,"São Francisco","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"São Francisco","ITR","ITR",102.87,13.61,0,116.48
2023-03-01,"São Francisco","FPM","FUNDEB",31078.5,6850.85,22695.4,60624.75
2023-03-01,"São Francisco","IPI-EXP","FUNDEB",45.5,9.15,11.11,65.76
2023-03-01,"São Francisco","ITR","FUNDEB",6.62,5.49,1.37,13.48
2023-03-01,"São Francisco","IPVA","FUNDEB",2963.1,2924.69,4908.09,10795.88
2023-03-01,"São Francisco","ITCMD","FUNDEB",239.4,233.26,238.54,711.2
2023-03-01,"São Francisco","ICMS","FUNDEB",46227.04,37432.18,57858.88,141518.1
2023-03-01,"São Francisco","DEDU","FUNDEB",103056.96,22715.29,75239.65,201011.9
2023-03-01,"São Francisco","FPE","FUNDEB",80393.43,17746.19,58918.53,157058.15
2023-03-01,"São Francisco","ANP","Royalties",0,0,169.14,169.14
2023-03-01,"São Francisco","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"São Francisco","CFEM","Royalties",0,0,17.42,17.42
2023-03-01,"São Francisco","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,17.81,17.81
2023-03-01,"São Francisco","COUN VAAR","FUNDEB",0,0,2725.98,2725.98
2023-03-01,"São Miguel do Aleixo","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"São Miguel do Aleixo","ITR","ITR",14.8,0,19.06,33.86
2023-03-01,"São Miguel do Aleixo","FPM","FUNDEB",26446.81,5829.85,19313.06,51589.72
2023-03-01,"São Miguel do Aleixo","IPI-EXP","FUNDEB",38.72,7.78,9.45,55.95
2023-03-01,"São Miguel do Aleixo","ITR","FUNDEB",5.63,4.67,1.16,11.46
2023-03-01,"São Miguel do Aleixo","IPVA","FUNDEB",2521.5,2488.82,4176.63,9186.95
2023-03-01,"São Miguel do Aleixo","ITCMD","FUNDEB",203.73,198.5,202.99,605.22
2023-03-01,"São Miguel do Aleixo","ICMS","FUNDEB",39337.74,31853.6,49236.06,120427.4
2023-03-01,"São Miguel do Aleixo","DEDU","FUNDEB",103034.95,22711.89,75244.41,200991.25
2023-03-01,"São Miguel do Aleixo","FPE","FUNDEB",68412.25,15101.44,50137.8,133651.49
2023-03-01,"São Miguel do Aleixo","ANP","Royalties",0,0,169.14,169.14
2023-03-01,"São Miguel do Aleixo","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"São Miguel do Aleixo","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,63.61,63.61
2023-03-01,"São Miguel do Aleixo","COUN VAAR","FUNDEB",0,0,2174.98,2174.98
2023-03-01,"Telha","FPM","FPM",412125.01,90847.63,300958.66,803931.3
2023-03-01,"Telha","ITR","ITR",56.47,0,0,56.47
2023-03-01,"Telha","FPM","FUNDEB",24253.9,5346.46,17711.67,47312.03
2023-03-01,"Telha","IPI-EXP","FUNDEB",35.51,7.14,8.67,51.32
2023-03-01,"Telha","ITR","FUNDEB",5.17,4.28,1.07,10.52
2023-03-01,"Telha","IPVA","FUNDEB",2312.43,2282.45,3830.31,8425.19
2023-03-01,"Telha","ITCMD","FUNDEB",186.83,182.04,186.16,555.03
2023-03-01,"Telha","ICMS","FUNDEB",36075.93,29212.36,45153.5,110441.79
2023-03-01,"Telha","DEDU","FUNDEB",103045.36,22711.89,75239.65,200996.9
2023-03-01,"Telha","FPE","FUNDEB",62739.64,13849.26,45980.46,122569.36
2023-03-01,"Telha","ANP","Royalties",0,0,169.14,169.14
2023-03-01,"Telha","FEP","Royalties",0,0,24721.48,24721.48
2023-03-01,"Telha","CFEM","Royalties",0,0,994.22,994.22
2023-03-01,"Telha","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,23.42,23.42
2023-03-01,"Tobias Barreto","FPM","FPM",1511125.03,333107.92,1103515.02,2947747.97
2023-03-01,"Tobias Barreto","ITR","ITR",63.38,17.41,146.58,227.37
2023-03-01,"Tobias Barreto","FPM","FUNDEB",313221.75,69045.67,228733.49,611000.91
2023-03-01,"Tobias Barreto","IPI-EXP","FUNDEB",458.56,92.17,111.97,662.7
2023-03-01,"Tobias Barreto","ITR","FUNDEB",66.72,55.32,13.8,135.84
2023-03-01,"Tobias Barreto","IPVA","FUNDEB",29863.37,29476.18,49465.71,108805.26
2023-03-01,"Tobias Barreto","ITCMD","FUNDEB",2412.8,2350.89,2404.11,7167.8
2023-03-01,"Tobias Barreto","ICMS","FUNDEB",465894.95,377256.82,583125.37,1426277.14
2023-03-01,"Tobias Barreto","DEDU","FUNDEB",377797.09,83281.32,275915.39,736993.8
2023-03-01,"Tobias Barreto","FPE","FUNDEB",810237.74,178853.29,593804.95,1582895.98
2023-03-01,"Tobias Barreto","ANP","Royalties",0,0,270.63,270.63
2023-03-01,"Tobias Barreto","FEP","Royalties",0,0,90645.42,90645.42
2023-03-01,"Tobias Barreto","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,788.49,788.49
2023-03-01,"Tomar do Geru","FPM","FPM",549500.01,121130.16,401278.19,1071908.36
2023-03-01,"Tomar do Geru","ITR","ITR",11.28,0,44.03,55.31
2023-03-01,"Tomar do Geru","FPM","FUNDEB",95566.08,21066.3,69788.13,186420.51
2023-03-01,"Tomar do Geru","IPI-EXP","FUNDEB",139.91,28.12,34.16,202.19
2023-03-01,"Tomar do Geru","ITR","FUNDEB",20.36,16.88,4.21,41.45
2023-03-01,"Tomar do Geru","IPVA","FUNDEB",9111.52,8993.38,15092.32,33197.22
2023-03-01,"Tomar do Geru","ITCMD","FUNDEB",736.17,717.27,733.51,2186.95
2023-03-01,"Tomar do Geru","ICMS","FUNDEB",142147.71,115103.61,177915.5,435166.82
2023-03-01,"Tomar do Geru","DEDU","FUNDEB",137377.81,30282.53,100330.54,267990.88
2023-03-01,"Tomar do Geru","FPE","FUNDEB",247209.02,54569.35,181173.92,482952.29
2023-03-01,"Tomar do Geru","ANP","Royalties",0,0,186.05,186.05
2023-03-01,"Tomar do Geru","FEP","Royalties",0,0,32961.97,32961.97
2023-03-01,"Tomar do Geru","CFEM","Royalties",0,0,6206.02,6206.02
2023-03-01,"Tomar do Geru","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,61.17,61.17
2023-03-01,"Tomar do Geru","COUN VAAT","FUNDEB",0,0,97864.18,97864.18
2023-03-01,"Umbaúba","FPM","FPM",961625.06,211977.68,702236.74,1875839.48
2023-03-01,"Umbaúba","ITR","ITR",10.02,113.08,0,123.1
2023-03-01,"Umbaúba","FPM","FUNDEB",177341.35,39092.59,129505.39,345939.33
2023-03-01,"Umbaúba","IPI-EXP","FUNDEB",259.63,52.19,63.4,375.22
2023-03-01,"Umbaúba","ITR","FUNDEB",37.78,31.32,7.81,76.91
2023-03-01,"Umbaúba","IPVA","FUNDEB",16908.19,16688.96,28006.72,61603.87
2023-03-01,"Umbaúba","ITCMD","FUNDEB",1366.1,1331.04,1361.17,4058.31
2023-03-01,"Umbaúba","ICMS","FUNDEB",263782.57,213597.02,330156.63,807536.22
2023-03-01,"Umbaúba","DEDU","FUNDEB",240408.76,53022.68,175559.17,468990.61
2023-03-01,"Umbaúba","FPE","FUNDEB",458744.16,101263.99,336203.25,896211.4
2023-03-01,"Umbaúba","ANP","Royalties",0,0,219.88,219.88
2023-03-01,"Umbaúba","FEP","Royalties",0,0,57683.28,57683.28
2023-03-01,"Umbaúba","CFEM","Royalties",0,0,205.17,205.17
2023-03-01,"Umbaúba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,455.8,455.8
2023-03-01,"Umbaúba","COUN VAAT","FUNDEB",0,0,190785.7,190785.7
2023-03-01,"Umbaúba","COUN VAAR","FUNDEB",0,0,14994.35,14994.35
2023-04-01,"Amparo do São Francisco","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Amparo do São Francisco","FPM","FUNDEB",28420.13,7296.61,23047.1,58763.84
2023-04-01,"Amparo do São Francisco","IPI-EXP","FUNDEB",43.88,6.92,8.64,59.44
2023-04-01,"Amparo do São Francisco","ITR","FUNDEB",11.94,1.13,2.8,15.87
2023-04-01,"Amparo do São Francisco","IPVA","FUNDEB",8830.96,17465.79,2663.95,28960.7
2023-04-01,"Amparo do São Francisco","ITCMD","FUNDEB",86.26,247.55,279.25,613.06
2023-04-01,"Amparo do São Francisco","ICMS","FUNDEB",14591.96,73553.05,17734.56,105879.57
2023-04-01,"Amparo do São Francisco","DEDU","FUNDEB",111132.1,28532.17,90121.78,229786.05
2023-04-01,"Amparo do São Francisco","FPE","FUNDEB",73530.32,18969.53,59025.25,151525.1
2023-04-01,"Amparo do São Francisco","ANP","Royalties",0,0,194.03,194.03
2023-04-01,"Amparo do São Francisco","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Amparo do São Francisco","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,30.79,30.79
2023-04-01,"Amparo do São Francisco","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-1360.16,-1360.16
2023-04-01,"Aquidabã","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Aquidabã","ITR","ITR",123.19,69.16,0,192.35
2023-04-01,"Aquidabã","FPM","FUNDEB",190082.04,48801.86,154145.66,393029.56
2023-04-01,"Aquidabã","IPI-EXP","FUNDEB",293.46,46.26,57.77,397.49
2023-04-01,"Aquidabã","ITR","FUNDEB",79.86,7.54,18.75,106.15
